abbrev 1
acomp 1
advcl 1
advmod 1
agent 1
amod 1
apos 1
attr 1
aux 1
auxpass 1
cc 1
ccomp 1
complm 1
conj 1
cop 1
csubj 1
dep 1
det 1
dobj 1
expl 1
infmod 1
iobj 1
mark 1
mwe 1
neg 1
nn 1
npadvmod 1
nsubj 1
nsubjpass 1
num 1
number 1
parataxis 1
partmod 1
pcomp 1
pobj 1
poss 1
preconj 1
predet 1
prep 1
prepc 1
prt 1
punct 1
purpcl 1
quantmod 1
rcmod 1
ref 1
root 1
tmod 1
xcomp 1
xsubj 1
dep 1
aux 1
arg 1
comp 1
obj 1
subj 1
mod 1
